gyroX,gyroY,gyroZ,accX,accY,accZ,pitch,roll,yaw,type
3.54,-68.97,-138.12,0.13,1.56,1.1,60.15,39,102.95,3
-12.33,-71.29,-134.64,0.15,1.55,1.1,58.88,29.51,92.35,3
-24.96,-74.65,-132.45,0.17,1.51,1.07,56.52,20.72,82.89,3
-38.7,-75.13,-123.17,0.15,1.51,1.07,53.19,13.03,74.83,3
-52.55,-85.14,-117.74,0.11,1.55,1.06,49.24,6.94,68.67,3
-61.28,-91.98,-111.21,0.07,1.54,1.02,44.63,1.89,63.75,3
-69.95,-102.11,-106.63,0.06,1.5,1.06,39.48,-2.21,60.02,3
-74.34,-111.63,-99.55,0.04,1.48,1.09,33.73,-5.5,57.28,3
-81.18,-122.01,-93.38,0.05,1.49,1.08,27.58,-8.34,55.3,3
-92.35,-132.2,-83.19,0.02,1.56,1.07,21.13,-10.99,54.01,3
-102.66,-141.66,-74.65,0,1.63,1.03,14.32,-13.68,53.19,3
-117.49,-159.36,-71.41,0.01,1.72,1,7.02,-16.51,52.69,3
-132.14,-177.19,-74.46,0.06,1.77,0.98,-0.86,-19.77,52.41,3
-148.32,-191.71,-75.87,0.13,1.81,0.99,-9.46,-23.7,52.47,3
-161.5,-203.55,-77.45,0.16,1.81,1.01,-18.25,-28.27,53.01,3
-180.42,-209.84,-73,0.15,1.79,1.05,-27.06,-34.12,54.38,3
-198.67,-220.64,-70.01,0.16,1.72,1.06,-36.04,-41.56,57.03,3
-212.22,-224.37,-62.62,0.19,1.67,1.1,-44.58,-51.58,61.93,3
-232.79,-240.42,-46.26,0.24,1.69,1.23,-51.9,-66.2,70.95,3
-241.33,-243.16,-38.15,0.31,1.78,1.28,-56.88,-85.63,84.34,3
-250.98,-244.63,-31.98,0.35,1.87,1.33,-58.54,-109.63,101.48,3
-263.67,-242.92,-23.38,0.37,2,1.38,-56.24,-134.01,117.81,3
-279.66,-242.74,-19.41,0.43,2,1.31,-50.73,-154.99,129.29,3
-295.65,-246.46,-11.47,0.42,2.03,1.35,-43.07,-172.4,135.33,3
-310.61,-244.87,-3.17,0.47,2.05,1.35,-34.75,172.66,136.94,3
-326.54,-243.53,3.05,0.58,2.12,1.36,-26.29,158.64,135.42,3
-335.02,-246.77,3.91,0.65,2.1,1.43,-18.48,144.77,131.3,3
-347.05,-250.37,6.65,0.7,2.12,1.5,-11.97,130.38,124.88,3
-359.99,-246.83,18.01,0.72,2.16,1.55,-7.65,115.22,116.6,3
-375.18,-242.61,28.44,0.8,2.2,1.58,-6.37,99.4,107.34,3
-382.75,-243.9,31.8,0.86,2.26,1.64,-8.03,83.6,98.02,3
-400.76,-237.18,45.72,0.94,2.28,1.7,-12.56,67.9,89.48,3
-416.5,-224.79,58.41,0.96,2.28,1.67,-19.26,52.47,82.91,3
-429.5,-219.73,67.02,0.95,2.2,1.59,-27.32,37.07,78.51,3
-442.08,-218.14,80.57,0.86,2.17,1.55,-36.17,20.94,76.63,3
-452.15,-226.56,87.59,0.8,2.11,1.54,-45.27,3.09,77.83,3
-460.82,-235.84,97.78,0.87,2.07,1.53,-53.84,-18.8,83.97,3
-467.59,-244.93,101.26,0.94,2.01,1.55,-60.24,-47.29,97.26,3
-473.69,-260.99,102.84,0.95,1.91,1.57,-62.04,-82.87,117.52,3
-480.04,-274.66,106.81,0.9,1.84,1.55,-57.74,-117.48,136.05,3
-492.74,-287.84,116.82,0.91,1.78,1.58,-48.83,-144.84,145.73,3
-511.17,-303.28,126.16,0.94,1.73,1.57,-37.75,-166.67,147.04,3
-533.08,-321.9,134.16,0.97,1.62,1.53,-26.26,173.32,142.75,3
-570.31,-355.41,150.21,1.03,1.38,1.55,-14.51,151.71,132.66,3
-626.28,-424.19,158.45,1.06,1.23,1.5,-6.68,127.48,117.21,3
-668.76,-462.52,171.14,1.17,0.8,1.43,-6.54,101.3,98.29,3
-698,-499.21,173.03,1.22,0.6,1.3,-15.29,75.37,78.86,3
-738.59,-544.86,184.57,1.27,0.56,1.24,-32.33,51.86,62.28,3
-754.52,-567.87,193.12,1.36,0.4,1.26,-54.36,28.9,51.74,3
-764.83,-578.55,205.75,1.42,0.35,1.31,-77.03,-12.54,63.84,3
-769.59,-582.03,215.88,1.39,0.37,1.3,-73.37,-138.72,162.15,3
-770.87,-569.52,226.99,1.34,0.66,1.26,-52.28,-171.71,165.22,3
-777.28,-552.43,228.82,1.29,1.07,1.06,-33.69,164.9,153.74,3
-797.91,-535.58,211.06,1.13,1.44,0.71,-19.91,139.34,137.19,3
-817.69,-533.39,187.68,0.73,1.55,0.13,-13.21,111.71,116.63,3
-828.8,-556.88,136.29,0.47,1.58,-0.18,-14.73,84.51,94.09,3
-831.6,-590.88,86.85,0.44,1.73,-0.39,-24.31,60.36,71.52,3
-836.36,-634.28,28.99,0.55,1.9,-0.55,-40.38,41.7,48.48,3
-838.93,-678.04,-32.65,0.74,2.06,-0.81,-60.31,35.22,17.16,3
-837.59,-713.07,-91.43,0.99,2.07,-1.01,-74.46,75.45,-58.39,3
-818.24,-752.5,-169.43,1.16,2.17,-1.08,-59.37,117.36,-135.86,3
-809.88,-784.79,-229.68,1.26,2.49,-1.08,-36.61,112.19,-170.1,3
-795.84,-794.98,-277.71,1.64,2.75,-1,-17.78,95.57,160.8,3
-754.76,-776.86,-328.19,2.1,3.25,-0.77,-8.11,73.47,130.17,3
-729.55,-743.41,-359.68,2.15,3.92,-0.46,-9.35,50.82,99.36,3
-712.95,-696.72,-369.87,2.35,4.85,-0.54,-18.63,31.85,71.1,3
-686.22,-595.89,-409.55,2.71,5.95,-0.87,-32.58,18.72,44.11,3
-669.13,-536.68,-443.54,3.06,6.94,-1.32,-47.55,14.79,13.18,3
-646,-489.5,-504.15,3.48,7.25,-1.83,-58.29,28.53,-32.42,3
-593.75,-451.48,-574.28,4.48,7.71,-2.47,-53.83,55.7,-88.53,3
-492.92,-400.94,-679.2,5.14,7.94,-2.97,-36.1,66.6,-127.33,3
-391.66,-353.03,-753.78,5.75,7.94,-3.53,-13.68,65.7,-154.73,3
-255.55,-311.77,-833.25,6.52,7.88,-3.71,9.91,59.96,-180.21,3
-83.07,-271.06,-895.2,7,7.94,-3.56,33.52,52.42,150.81,3
203.98,-200.38,-946.23,7.93,7.94,-3.74,54.54,39.09,110.19,3
539.67,-113.16,-934.08,7.94,7.94,-2.49,67.55,8.89,44.24,3
933.78,19.1,-866.09,7.94,7.94,-1.34,64.92,-24,-33.92,3
1246.03,158.87,-777.83,7.94,7.94,-0.8,63.86,-24.12,-92.66,3
1535.34,333.74,-610.47,7.94,7.94,-0.52,74.04,-14.04,-147.35,3
1809.51,566.04,-285.71,6.57,7.94,0.14,83.66,-149,11.4,3
1884.28,675.6,28.69,5.97,7.94,2.28,64.17,-148.82,-55.96,3
1958.31,811.65,319.89,6.02,7.94,3.71,51.73,-127.74,-111.03,3
1984.31,890.81,525.27,5.35,7.94,5.06,55.94,-108.36,-170.94,3
1984.31,944.46,764.89,5.6,7.94,6.78,68.99,-134.22,87.22,3
1984.31,1140.81,1235.78,7.55,7.94,7.94,45.26,-172.77,-28.34,3
1882.69,1454.71,1718.99,7.94,7.94,7.94,9.32,-152.31,-105.13,3
1568.42,1900.76,1984.31,7.94,7.94,7.94,8.1,-117.96,170.29,3
810.12,1984.31,1984.31,4.2,7.94,7.94,27.33,-133.24,78.38,3
-197.2,1984.31,1984.31,-7.13,7.94,5.96,-6.4,-175.02,-5.88,3
-1257.93,1984.31,1984.31,-8,7.94,0.72,-66.7,-176.13,-82.66,3
-2000,1352.54,1870.18,-8,7.94,-4.09,-50.29,-110.08,135.58,3
-2000,766.54,1562.56,-8,7.94,-7.63,-24.36,-149.97,88.11,3
-2000,-156.01,860.29,-8,-0.22,-8,-6.86,148.54,69.36,3
-1472.41,-1197.33,-161.19,-8,-1.04,-6.39,34.99,91.62,32.06,3
-733.76,-1732.85,-836.43,-4.71,4.02,1.16,28.3,21.94,-48.82,3
-202.88,-1491.09,-1049.56,1.32,5.71,6.02,-12.3,10.09,-98.9,3
-3.85,-1169.07,-1073.49,-1.36,4,6.25,-34.53,35.91,-153.62,3
108.7,-818.3,-498.29,-1.53,3.86,3.5,-39.24,68.83,161.3,3
120.73,-879.52,-380.74,0.22,4.73,3.96,-28.59,98.32,118.87,3
143.74,-887.39,-311.83,1.42,4.32,4.14,-10.25,113.69,87.93,3
168.09,-866.46,-178.59,1.58,2.84,5.61,6.44,119.99,60.82,3
213.26,-757.51,42.6,2.43,2.8,7.27,16.91,121.22,34.21,3
232.36,-543.15,257.39,1.31,4.21,7.89,16.61,121.03,9.91,3
207.15,-400.94,369.75,-0.13,5.13,7.73,10.73,121.27,-11.92,3
149.6,-330.63,435.91,-1.48,5.37,7.32,2.67,121.64,-32.58,3
77.27,-331.05,461.67,-2.45,5.28,6.92,-5.06,122.1,-53.73,3
12.02,-367.13,453.86,-2.91,4.73,6.59,-11.1,122.86,-75.87,3
-33.57,-406.13,430.6,-3.1,3.89,6.12,-14.47,123.96,-98.95,3
-59.2,-433.17,386.41,-3.14,3.38,5.51,-14.58,125.32,-121.33,3
-52,-453.74,308.84,-3.17,3.09,4.95,-12.24,126.53,-142.83,3
-37.54,-468.38,258.12,-3.08,2.85,4.45,-7.47,126.95,-163.46,3
-17.09,-484.01,215.03,-2.82,2.28,4.09,-1.31,126.19,-183.51,3
7.08,-484.44,190.86,-2.53,1.84,4.01,4.61,124.64,157.11,3
41.2,-448.79,182.43,-2.1,1.64,4.04,9.02,122.37,138.51,3
63.48,-394.96,188.17,-1.91,1.61,4.06,11.24,120.07,121.29,3
81.36,-332.95,196.29,-1.96,1.67,3.88,11.33,118.44,105.87,3
93.51,-280.21,205.81,-2.17,1.78,3.59,10.05,117.74,91.95,3
99.67,-247.62,212.65,-2.32,1.92,3.36,8.45,117.73,78.9,3
98.94,-240.72,207.28,-2.36,2.05,3.26,7.05,117.95,66.16,3
90.76,-243.9,194.03,-2.23,2.2,3.22,6.11,117.94,53.9,3
74.34,-238.28,174.5,-2.14,2.14,3.11,6.4,117.32,42.08,3
60.06,-245.12,138.79,-2.03,1.92,2.89,7.41,116.31,30.61,3
56.03,-254.39,112.67,-1.89,1.71,2.75,9.03,114.95,19.31,3
56.52,-256.65,93.75,-1.67,1.57,2.65,11.12,113.29,8,3
59.2,-253.36,81.24,-1.45,1.45,2.58,13.08,111.31,-3.16,3
60.42,-244.2,73.06,-1.27,1.33,2.57,14.47,109.06,-13.95,3
56.52,-227.48,73.73,-1.12,1.29,2.53,14.92,106.5,-23.92,3
41.99,-200.07,83.13,-1.11,1.27,2.43,14.35,103.59,-33.15,3
24.72,-180.18,94.12,-1.11,1.23,2.33,12.63,100.21,-41.28,3
7.02,-165.65,99.61,-1.15,1.19,2.25,10.11,96.63,-48.6,3
-10.44,-150.51,107.12,-1.14,1.15,2.17,6.95,92.99,-54.95,3
-24.41,-135.93,109.86,-1.12,1.12,2.06,3.59,89.34,-60.4,3
-35.95,-122.13,108.28,-1.13,1.02,2,0.15,85.84,-65.08,3
-45.17,-106.02,86.12,-1.22,0.85,1.85,-2.27,82.41,-69.02,3
-42.97,-105.1,67.5,-1.25,0.79,1.79,-4.04,79.28,-72.81,3
23.93,-35.89,-125.92,0.11,1.67,1.18,18.17,12.39,-73.72,3
9.34,-36.74,-117.31,0.08,1.71,1.17,17.15,12.64,-78.3,3
-9.16,-42.54,-112.85,0.04,1.72,1.18,15.83,12.23,-82.69,3
-21.18,-46.02,-108.09,0.06,1.7,1.21,14.26,11.47,-87.05,3
-39.18,-49.8,-97.66,0.1,1.6,1.23,12.53,10.39,-90.85,3
-64.51,-49.62,-84.84,0.02,1.76,1.19,10.64,8.5,-94.29,3
-81.05,-61.4,-81.91,-0.07,1.83,1.15,8.08,5.97,-97.54,3
-102.97,-82.82,-80.2,-0.08,1.82,1.15,4.67,3.08,-100.77,3
-118.29,-99,-78.67,-0.02,1.87,1.18,0.47,-0.2,-103.82,3
-130.86,-111.76,-77.09,0.02,1.92,1.23,-4.34,-3.66,-106.67,3
-150.57,-126.65,-69.52,0.07,1.92,1.29,-9.81,-7.68,-109.03,3
-171.26,-136.41,-63.54,0.11,1.92,1.33,-15.72,-12.4,-110.85,3
-192.08,-148.19,-57.56,0.14,1.99,1.36,-21.97,-17.91,-112.06,3
-218.87,-156.25,-51.7,0.18,2,1.44,-28.61,-25.35,-112.1,3
-246.83,-163.88,-41.44,0.22,2.04,1.49,-35.22,-33.84,-111.27,3
-259.95,-166.63,-40.1,0.35,2.06,1.62,-41.6,-44.06,-108.89,3
-269.17,-164.86,-30.09,0.36,2.12,1.64,-47.15,-55.98,-104.81,3
-274.11,-164.86,-24.11,0.38,2.24,1.77,-51.76,-70.38,-98.6,3
-283.39,-164.18,-20.39,0.51,2.39,1.83,-55.18,-87.5,-90.15,3
-295.29,-159.67,-16.97,0.65,2.46,1.86,-56.85,-106.76,-80.37,3
-309.33,-153.08,-10.62,0.66,2.52,1.91,-56.48,-127.08,-70.68,3
-328.25,-149.78,-2.93,0.67,2.61,1.97,-54.25,-147.02,-62.85,3
-350.22,-143.8,2.81,0.66,2.64,1.94,-50.83,-165.82,-57.74,3
-406.19,-134.77,13.18,0.69,2.69,1.91,-46.98,175.32,-55.94,3
-435.85,-131.35,18.49,0.73,2.68,1.89,-43.11,156.76,-56.59,3
-465.45,-130.13,22.83,0.76,2.66,1.83,-39.83,138.16,-59.3,3
-493.23,-129.7,29.42,0.77,2.56,1.77,-37.66,119.09,-63.68,3
-525.39,-132.57,36.68,0.76,2.47,1.73,-37.02,99.61,-69.19,3
-555.11,-147.22,38.33,0.74,2.43,1.66,-37.92,80.17,-75.55,3
-572.45,-157.71,41.63,0.72,2.36,1.64,-40.69,60.94,-82.11,3
-587.95,-175.11,38.7,0.74,2.24,1.63,-45.31,41.7,-88.31,3
-596.07,-193.36,37.6,0.78,2.06,1.62,-51.7,22.11,-93.31,3
-612.06,-238.95,40.41,0.66,1.77,1.56,-60.41,0.27,-95.42,3
-624.15,-265.08,49.5,0.61,1.54,1.48,-70,-31.83,-86.7,3
-647.64,-306.4,64.76,0.74,1.38,1.58,-74.32,-90.62,-51.43,3
-670.9,-334.72,78.06,0.87,1.42,1.49,-67.02,-146.14,-21.04,3
-699.58,-364.56,80.44,0.94,1.25,1.38,-54.48,-178.09,-16.4,3
-722.96,-395.45,82.64,0.98,1.12,1.32,-41.23,157.77,-23.29,3
-746.64,-433.59,90.15,0.99,0.96,1.26,-30.19,135.08,-37.08,3
-772.58,-472.23,106.93,0.96,0.98,1.14,-24.4,111.74,-55.99,3
-798.16,-516.54,127.32,1.2,1.16,1.07,-27.66,87.89,-79.2,3
-866.94,-556.58,178.28,1.58,1.26,1.15,-40.11,65.3,-101.03,3
-892.21,-543.95,193.6,1.67,1.02,1.21,-58.44,43.88,-118.84,3
-900.51,-524.96,213.32,1.52,0.96,1.33,-78.8,14.74,-125.06,3
-898.01,-495.18,221.8,1.39,1.01,1.31,-79.87,-145.48,1.37,3
-893.86,-476.93,218.51,1.16,1.29,1.17,-62.24,-177.68,-1.18,3
-888.49,-463.56,192.14,0.98,1.64,0.94,-46.92,157.7,-14.03,3
-889.89,-465.64,136.66,0.9,1.91,0.57,-34.76,132.66,-30.43,3
-901.98,-483.4,91.13,0.67,2.13,0.04,-27.31,106.64,-50.25,3
-936.89,-563.78,-15.93,0.52,2.15,-0.67,-24.05,81.09,-74.34,3
-947.69,-605.29,-68.24,0.72,2.17,-1,-29.33,57.39,-100.64,3
-959.23,-650.82,-126.77,0.93,2.23,-1.1,-42.12,39.06,-129.73,3
-963.93,-685.36,-196.96,1.08,2.25,-1.19,-59.72,32.13,-166.04,3
-959.05,-698.06,-239.38,1.25,2.46,-0.97,-71.78,62.88,122.94,3
-930.73,-691.89,-293.03,1.29,2.8,-0.87,-61.35,97.75,48.35,3
-907.29,-664.18,-328.67,1.39,3.28,-0.77,-43.93,94.13,9.89,3
-892.21,-625.43,-362.18,1.71,3.92,-0.48,-30.41,78.27,-19.92,3
-868.47,-532.29,-402.34,2.12,5.42,-0.35,-20.72,56.45,-44.68,3
-837.28,-386.72,-488.95,2.15,6.33,-0.81,-15.56,33.93,-70.05,3
-787.11,-315.61,-596.07,2.41,7.18,-1.45,-17.22,13.72,-98.22,3
-734.01,-307.56,-694.15,3.43,7.64,-2.32,-26.36,1.6,-131.27,3
-646.73,-316.28,-793.33,4.47,7.94,-2.9,-39.24,3.48,-172.45,3
-504.82,-341.13,-946.84,5.93,7.94,-3.61,-43.19,27.52,131.16,3
-352.72,-343.87,-1034.55,7.05,7.94,-4.21,-28.36,48.4,80.4,3
-170.23,-331.91,-1085.69,7.94,7.94,-4.32,-2.85,56.39,43.55,3
52.98,-289.92,-1104.61,7.94,7.94,-4.89,25.63,56.59,11.13,3
309.81,-231.57,-1054.32,7.94,7.94,-3.99,51.7,50.27,-24.85,3
589.05,-98.94,-928.77,7.94,7.94,-3.28,72.13,26.36,-81.71,3
787.41,13.67,-829.77,7.94,7.94,-2.43,72.02,-36.35,-181.83,3
1091.13,177.73,-648.19,7.94,7.8,-1.47,63.96,-45.15,120.16,3
1398.19,321.72,-489.14,7.89,7.94,-0.55,64.87,-30.68,75.03,3
1692.44,457.34,-325.01,6.92,7.94,0,78.34,-6.62,33.09,3
1955.44,607.67,-161.5,6.12,7.94,-0.02,77.59,-159.95,170.66,3
1984.31,717.83,9.89,6.28,7.94,0.09,57.83,-133.36,125.8,3
1984.31,867.37,132.32,6.81,7.94,0.39,47.65,-104.38,76.92,3
1984.31,1010.56,248.6,6.28,7.94,-0.22,56.4,-83.03,18.42,3
1984.31,1213.13,467.77,6.33,7.94,-1.12,70.85,-124.5,-97.65,3
1984.31,1334.59,677.61,3.31,7.94,-1.91,47.82,-152.1,158.86,3
1747.56,1314.7,967.41,1.75,7.94,2.65,28.54,-144.27,88.83,3
1095.46,1393.25,1386.05,4.14,7.94,7.94,16.71,-143.11,12.43,3
-1391.42,-898.25,568.05,-7.82,6.25,1.49,65.97,-179.75,21.59,3
-941.35,-1471.5,82.89,-4.02,6.46,4.29,58.2,1.05,-126.86,3
-779.36,-1351.68,15.69,-1.26,6.91,5.91,11.66,-20.04,-114.96,3
-719.06,-1074.22,52,-0.61,6.72,6.61,-17.67,-47.22,-92.48,3
-691.77,-756.96,82.4,-1.16,5.75,7.01,-25.63,-81.36,-67.09,3
-667.18,-583.92,86.43,-2.63,4.99,6.18,-19.73,-113.37,-46.51,3
-603.15,-462.16,55.18,-4.15,4.41,5.03,-7.56,-138.57,-32.98,3
-471.68,-525.39,-44.19,-4.89,3.74,4.22,10.88,-155.4,-18.53,3
-356.02,-672.73,-138.67,-4.6,3.24,4.13,36.33,-161.15,-1.05,3
-240.42,-799.01,-211.67,-3.26,3.05,4.74,63.03,-141.32,34.54,3
-167.18,-833.8,-236.21,-1.73,2.96,5.66,63.55,-67.69,119.79,3
-80.26,-814.82,-253.97,-0.9,2.94,6.29,36.48,-42.18,153.32,3
-12.33,-737.37,-248.84,-0.76,3.18,6.42,8.55,-35.47,165.38,3
30.46,-660.4,-221.86,-0.9,3.38,6.26,-16.87,-32.48,-187.2,3
43.27,-612.92,-191.71,-1.25,3.71,5.93,-40.04,-32.16,-180.22,3
40.41,-595.52,-153.02,-1.56,3.87,5.58,-61.58,-38.82,-167.87,3
30.58,-598.02,-129.58,-1.5,3.78,5.32,-78.01,-84.59,-117.43,3
19.59,-602.17,-93.2,-1.31,3.47,5.15,-67.74,-159.75,-39.49,3
13.73,-600.95,-56.4,-1.08,3.11,5.06,-47.07,-172.18,-24.64,3
19.23,-584.35,-22.34,-0.8,2.9,5.05,-25.98,-174.61,-20.1,3
29.48,-548.34,7.63,-0.34,2.7,4.98,-5.84,-174.53,-18.39,3
-169.98,-142.64,227.54,-2.05,0.99,1.79,2.4,179.52,-25.21,3
-119.02,-167.66,156.01,-1.85,0.9,1.78,10.29,173.6,-31.56,3
-94.3,-166.32,128.97,-1.65,0.9,1.76,17.6,167.6,-37.81,3
-74.4,-157.23,104.61,-1.5,0.87,1.74,24.28,161.5,-43.98,3
-60.42,-145.2,82.76,-1.41,0.87,1.72,30.01,155.17,-50.17,3
-52.61,-129.39,63.84,-1.31,0.86,1.67,34.95,148.49,-56.35,3
-50.05,-121.58,51.88,-1.25,0.85,1.63,39.14,141.09,-62.97,3
-53.83,-105.41,35.1,-1.15,0.88,1.59,42.53,133.13,-69.48,3
-62.81,-93.44,28.08,-1.08,0.85,1.56,45.04,124.41,-76.19,3
-73.3,-84.41,21,-1,0.84,1.53,46.78,115.03,-82.92,3
-85.08,-73.97,14.83,-0.88,0.87,1.5,47.83,105.32,-89.35,3
-92.1,-67.2,9.16,-0.79,0.8,1.44,48.19,95.55,-95.54,3
-100.04,-62.07,2.01,-0.71,0.71,1.4,48.19,85.81,-101.34,3
-103.88,-55.79,-4.03,-0.64,0.59,1.35,47.91,76.36,-106.76,3
-103.27,-55.48,-13.79,-0.6,0.55,1.35,47.45,67.11,-112.21,3
-98.45,-57.43,-23.56,-0.51,0.47,1.28,46.67,58.19,-117.66,3
-92.29,-61.71,-32.04,-0.45,0.44,1.26,45.49,49.74,-123.15,3
-84.59,-68.48,-40.34,-0.36,0.41,1.2,43.8,41.72,-128.68,3
-78.19,-73.97,-45.23,-0.27,0.34,1.15,41.57,34.45,-133.84,3
-73.79,-71.04,-44.92,-0.18,0.28,1.13,38.84,28.03,-138.47,3
-65.06,-69.03,-44.98,-0.09,0.25,1.14,35.82,22.67,-142.4,3
-55.91,-61.52,-45.72,0.01,0.22,1.1,32.83,18.28,-145.75,3
-34.06,1.83,-51.39,0.43,0.13,0.96,32.11,15.28,-148.28,3
-30.33,21.3,-54.81,0.44,0.09,0.93,31.68,12.45,-150.72,3
-31.07,31.07,-54.63,0.49,0.03,0.91,31.49,9.75,-152.99,3
-29.66,40.65,-50.29,0.57,0,0.88,31.44,7.18,-155.13,3
-26.67,50.05,-45.84,0.61,-0.06,0.91,31.69,4.92,-157.05,3
-13.06,62.68,-37.54,0.66,-0.11,0.93,32.28,3.35,-158.76,3
1.28,69.52,-32.59,0.72,-0.16,0.93,33.07,2.39,-160.4,3
11.9,71.35,-33.2,0.73,-0.14,0.94,33.88,1.87,-162.06,3
27.59,72.88,-30.94,0.73,-0.15,0.95,34.77,2.03,-163.51,3
40.34,70.13,-27.4,0.72,-0.14,0.96,35.49,2.83,-164.77,3
49.07,66.65,-19.41,0.71,-0.1,0.95,35.97,4.23,-165.56,3
53.16,64.27,-9.4,0.73,-0.03,0.97,36.34,6.14,-165.75,3
52.19,64.03,-1.1,0.75,0.07,1,36.79,8.49,-165.24,3
47.85,66.28,4.21,0.8,0.21,1.01,37.19,10.97,-164.32,3
35.71,73.97,8,0.84,0.38,1.08,37.84,13.2,-163.02,3
7.69,74.77,8.54,0.79,0.52,1.01,38.68,14.85,-161.21,3
-6.9,89.6,-2.99,0.73,0.49,0.94,40.3,15.32,-160.2,3
-17.52,103.15,-21.36,0.77,0.21,0.81,42.22,14.37,-160.12,3
-33.63,100.22,-21.79,0.78,0.09,0.76,43.92,12.56,-160.18,3
-43.95,98.45,-18.19,0.75,-0.01,0.81,45.73,10.33,-160.26,3
43.82,182.01,-66.65,1.01,-0.15,1.22,51.14,11.3,-162.41,3
80.02,181.21,-60.73,0.88,-0.05,1.21,55.94,12.95,-164.4,3
92.47,155.52,-54.87,0.83,0.03,1.29,60.21,14.89,-166.21,3
93.02,146.12,-47.18,0.84,0.11,1.26,63.75,17.7,-167.04,3
90.03,126.04,-42.79,0.9,0.21,1.28,66.54,20.64,-167.59,3
83.07,110.9,-46.57,0.91,0.38,1.22,68.9,22.84,-168.63,3
76.05,92.04,-59.39,0.97,0.47,1.08,70.84,22.49,-172.02,3
215.82,106.14,-211.43,0.54,1.71,0.85,45.63,111.84,14.3,3
208.13,110.66,-206.12,0.51,1.74,0.83,49.3,125.94,23.88,3
195.19,110.23,-201.17,0.46,1.76,0.83,51.03,140.97,35,3
186.1,111.76,-195.43,0.42,1.71,0.86,50.79,155.78,46.37,3
176.94,114.2,-186.34,0.43,1.65,0.87,48.51,169.22,56.6,3
167.91,114.75,-174.87,0.43,1.62,0.85,44.9,-179.48,64.9,3
157.65,112.06,-164.86,0.41,1.59,0.81,40.46,-170.35,71.24,3
152.53,108.52,-156.25,0.36,1.54,0.76,35.66,-162.8,76.01,3
144.65,100.83,-142.4,0.29,1.46,0.8,30.75,-156.38,79.58,3
131.04,91.55,-124.39,0.3,1.41,0.77,26.04,-151.29,81.93,3
121.64,81.54,-114.38,0.25,1.41,0.76,21.62,-146.93,83.74,3
112.73,69.58,-108.22,0.19,1.4,0.73,17.51,-143.03,85.34,3
102.91,57.68,-103.7,0.12,1.39,0.71,13.85,-139.56,86.9,3
92.29,44.31,-96.8,0.06,1.4,0.7,10.6,-136.56,88.56,3
81.05,27.95,-93.02,0.02,1.42,0.68,7.77,-133.97,90.44,3
69.27,11.84,-90.27,-0.02,1.42,0.71,5.36,-131.85,92.58,3
56.76,-3.97,-86.43,-0.02,1.44,0.69,3.5,-130.32,95.27,3
44.37,-21.06,-84.53,-0.05,1.44,0.69,1.78,-129.16,98.16,3
29.24,-37.84,-80.69,-0.05,1.44,0.73,0.69,-128.83,101.59,3
11.72,-56.21,-77.15,-0.02,1.41,0.72,-0.2,-128.94,105.38,3
2.99,-65.8,-78.55,0.01,1.36,0.71,-0.94,-129.4,109.46,3
-1.53,-69.58,-77.82,0.06,1.35,0.72,-1.62,-130.09,113.69,3
-5.25,-75.56,-78.86,0.08,1.34,0.74,-2.2,-130.95,118.08,3
-7.75,-80.02,-80.75,0.1,1.37,0.73,-2.72,-131.99,122.62,3
-9.77,-81.18,-80.81,0.1,1.41,0.76,-3.11,-133.32,127.39,3
-14.89,-84.84,-80.32,0.12,1.47,0.77,-3.22,-135.04,132.09,3
-25.94,-89.29,-79.83,0.1,1.53,0.79,-3.11,-137.18,136.89,3
-35.4,-87.28,-79.28,0.12,1.59,0.81,-2.84,-139.83,141.72,3
-47.55,-88.2,-80.14,0.14,1.62,0.83,-2.36,-143.01,146.46,3
-62.07,-87.46,-78.86,0.14,1.63,0.85,-1.49,-147.07,150.98,3
-83.8,-84.78,-71.53,0.12,1.61,0.87,-0.05,-151.77,155.3,3
-98.75,-86.49,-66.22,0.04,1.62,0.87,2.09,-157.28,159.23,3
-111.45,-93.14,-62.5,-0.01,1.62,0.89,5.09,-163.26,162.75,3
-123.05,-101.44,-59.27,-0.01,1.71,0.91,8.84,-169.79,165.82,3
-135.44,-108.95,-55.24,0.04,1.81,0.92,13.38,-176.87,168.45,3
-148.99,-123.17,-59.81,0.1,1.89,0.96,18.61,175.38,170.43,3
-163.7,-130.31,-61.16,0.18,1.98,1.04,24.47,166.89,-188.45,3
-176.51,-137.45,-63.29,0.25,2,1.13,30.64,157.46,171.43,3
-193.48,-145.69,-68.54,0.3,2.05,1.18,37.06,146.14,169.58,3
-216.19,-155.27,-65.12,0.37,2.11,1.43,42.87,132.65,165.1,3
-228.88,-155.58,-58.96,0.44,2.19,1.53,47.46,116.42,157.72,3
-243.96,-154.97,-53.53,0.53,2.27,1.6,50.06,97.53,147.69,3
-260.62,-156.49,-52.06,0.63,2.41,1.64,50.05,77.37,136.55,3
-282.53,-159.48,-46.08,0.66,2.55,1.7,47.06,57.2,126.38,3
-320.43,-159.18,-30.7,0.67,2.66,1.73,41.77,38.96,119.15,3
-363.46,-156.56,-16.42,0.74,2.74,1.77,35.02,22.29,115.46,3
-394.65,-154.05,-4.82,0.86,2.7,1.79,27.78,6.86,114.67,3
-419.37,-151.79,2.81,0.89,2.67,1.82,20.66,-8.09,115.88,3
